time, fast, slow, tLine, macd, signalLine, longBool, shortBool, enterFlag, entryFlag, askPrice, bidPrice, lastPrice, midPrice
1668515584.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.96, 398.95
1668515585.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.96, 398.95
1668515586.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.96, 398.95
1668515587.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.96, 398.95
1668515588.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.96, 398.96
1668515589.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.97, 398.96, 398.98
1668515590.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.93, 398.97, 398.96
1668515591.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.97, 398.96
1668515592.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.97, 398.95
1668515593.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515594.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515595.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515596.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515597.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515598.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515599.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.97, 398.94
1668515600.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.97, 398.95
1668515601.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.97, 398.95
1668515602.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.92, 398.97, 398.95
1668515603.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515604.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.97, 398.97, 398.98
1668515605.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.97, 398.97, 398.98
1668515606.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.97, 398.96
1668515607.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515608.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.97, 398.95
1668515609.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.97, 398.95
1668515610.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515611.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515612.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515613.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515614.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515615.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515616.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.97, 398.96
1668515617.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.94, 398.97, 398.97
1668515618.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.94, 398.97, 398.97
1668515619.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.97, 398.96
1668515620.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515621.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515622.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515623.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515624.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515625.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.94, 398.98, 398.97
1668515626.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.94, 398.98, 398.97
1668515627.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.94, 398.98, 398.97
1668515628.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.98, 398.95
1668515629.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.98, 398.95
1668515630.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.98, 398.95
1668515631.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.98, 398.95
1668515632.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.94, 398.98, 398.95
1668515633.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515634.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.98, 398.96
1668515635.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.98, 398.96
1668515636.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.98, 398.96
1668515637.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515638.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515639.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.99, 398.95, 398.98, 398.97
1668515640.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515641.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515642.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515643.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515644.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515645.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.98, 398.96
1668515646.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.96, 398.98, 398.97
1668515647.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.96, 398.98, 398.97
1668515648.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.96, 398.98, 398.97
1668515649.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.96, 398.98, 398.97
1668515650.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.96, 398.94
1668515651.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.96, 398.94
1668515652.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.96, 398.92, 398.96, 398.94
1668515653.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.97, 398.94, 398.92, 398.96
1668515654.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515655.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515656.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515657.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.96, 398.92, 398.97
1668515658.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515659.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515660.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
1668515661.0, 396.34, 397.14, 396.34, -0.76, -0.41, False, False, False, False, 398.98, 398.94, 398.92, 398.96
