timestamp,index,open,high,low,close,volume
2022-10-24 09:30:00-04:00,1666618200,375.9,376.13,375.4,375.7,9109
2022-10-24 09:31:00-04:00,1666618260,375.72,375.99,375.46,375.48,3995
2022-10-24 09:32:00-04:00,1666618320,375.51,375.52,375.17,375.46,4008
2022-10-24 09:33:00-04:00,1666618380,375.47,375.62,375.09,375.33,2606
2022-10-24 09:34:00-04:00,1666618440,375.34,375.86,375.32,375.67,2002
2022-10-24 09:35:00-04:00,1666618500,375.68,377.13,375.59,377.03,4842
2022-10-24 09:36:00-04:00,1666618560,377.04,377.09,376.67,376.98,2834
2022-10-24 09:37:00-04:00,1666618620,376.96,377.58,376.89,377.42,3269
2022-10-24 09:38:00-04:00,1666618680,377.38,377.85,377.37,377.56,2863
2022-10-24 09:39:00-04:00,1666618740,377.55,377.62,376.95,376.97,2593
2022-10-24 09:40:00-04:00,1666618800,376.94,376.96,375.8,375.92,3362
2022-10-24 09:41:00-04:00,1666618860,375.9,376.46,375.57,376.14,4021
2022-10-24 09:42:00-04:00,1666618920,376.14,376.14,375.58,375.66,2231
2022-10-24 09:43:00-04:00,1666618980,375.66,375.71,375.32,375.42,2179
2022-10-24 09:44:00-04:00,1666619040,375.45,376.1,375.41,376.04,1946
2022-10-24 09:45:00-04:00,1666619100,376.06,378.45,376.06,378.34,12052
2022-10-24 09:46:00-04:00,1666619160,378.37,378.76,377.68,378.39,4722
2022-10-24 09:47:00-04:00,1666619220,378.39,378.46,377.61,377.79,3835
2022-10-24 09:48:00-04:00,1666619280,377.81,378.33,377.52,377.57,3032
2022-10-24 09:49:00-04:00,1666619340,377.58,377.64,376.72,376.81,4345
2022-10-24 09:50:00-04:00,1666619400,376.85,377.36,376.65,377.32,2773
2022-10-24 09:51:00-04:00,1666619460,377.31,377.91,377.28,377.45,2721
2022-10-24 09:52:00-04:00,1666619520,377.46,377.66,376.42,376.7,3584
2022-10-24 09:53:00-04:00,1666619580,376.71,377.74,376.48,377.6,2284
2022-10-24 09:54:00-04:00,1666619640,377.52,377.97,377.5,377.91,1794
2022-10-24 09:55:00-04:00,1666619700,377.93,378.25,377.86,378.22,1905
2022-10-24 09:56:00-04:00,1666619760,378.2,378.3,377.6,378.07,2079
2022-10-24 09:57:00-04:00,1666619820,378.03,378.16,377.04,377.22,1834
2022-10-24 09:58:00-04:00,1666619880,377.24,377.6,377.17,377.58,1292
2022-10-24 09:59:00-04:00,1666619940,377.6,377.91,377.54,377.68,2142
2022-10-24 10:00:00-04:00,1666620000,377.69,377.71,376.23,376.45,2641
2022-10-24 10:01:00-04:00,1666620060,376.45,376.78,375.96,376.0,3261
2022-10-24 10:02:00-04:00,1666620120,376.0,376.29,375.45,375.62,2368
2022-10-24 10:03:00-04:00,1666620180,375.61,375.69,375.34,375.45,3930
2022-10-24 10:04:00-04:00,1666620240,375.44,375.74,374.94,374.99,2568
2022-10-24 10:05:00-04:00,1666620300,374.99,375.3,374.67,374.9,3951
2022-10-24 10:06:00-04:00,1666620360,374.88,375.43,374.78,375.33,3133
2022-10-24 10:07:00-04:00,1666620420,375.35,375.71,375.13,375.24,2317
