timestamp,index,open,high,low,close,volume
2022-10-24 09:30:00-04:00,1666618200,375.9,376.13,375.09,375.67,21722
2022-10-24 09:35:00-04:00,1666618500,375.68,377.85,375.59,376.97,16402
2022-10-24 09:40:00-04:00,1666618800,376.94,376.96,375.32,376.04,13741
2022-10-24 09:45:00-04:00,1666619100,376.06,378.76,376.06,376.81,27987
2022-10-24 09:50:00-04:00,1666619400,376.85,377.97,376.42,377.91,13158
2022-10-24 09:55:00-04:00,1666619700,377.93,378.3,377.04,377.68,9254
2022-10-24 10:00:00-04:00,1666620000,377.69,377.71,374.94,374.99,14770
2022-10-24 10:05:00-04:00,1666620300,374.99,375.71,374.14,374.41,15088
2022-10-24 10:10:00-04:00,1666620600,374.4,375.5,374.31,375.41,9231
2022-10-24 10:15:00-04:00,1666620900,375.43,375.45,374.19,374.96,9319
2022-10-24 10:20:00-04:00,1666621200,374.95,374.97,373.11,373.51,10295
2022-10-24 10:25:00-04:00,1666621500,373.51,374.7,373.21,374.61,7834
2022-10-24 10:30:00-04:00,1666621800,374.62,375.35,374.15,375.33,8719
2022-10-24 10:35:00-04:00,1666622100,375.33,376.28,375.28,375.89,13308
2022-10-24 10:40:00-04:00,1666622400,375.89,376.21,374.86,375.35,6049
2022-10-24 10:45:00-04:00,1666622700,375.32,375.41,374.56,374.81,7149
2022-10-24 10:50:00-04:00,1666623000,374.81,376.44,374.76,376.17,7621
2022-10-24 10:55:00-04:00,1666623300,376.16,376.81,375.56,376.62,7489
2022-10-24 11:00:00-04:00,1666623600,376.62,377.03,375.96,376.33,9128
2022-10-24 11:05:00-04:00,1666623900,376.34,376.91,375.82,376.0,5321
2022-10-24 11:10:00-04:00,1666624200,375.99,376.65,375.79,376.54,4089
2022-10-24 11:15:00-04:00,1666624500,376.53,376.99,375.46,375.9,5030
2022-10-24 11:20:00-04:00,1666624800,375.88,376.85,375.88,376.8,6409
2022-10-24 11:25:00-04:00,1666625100,376.79,376.96,376.23,376.75,4938
2022-10-24 11:30:00-04:00,1666625400,376.77,376.84,376.29,376.52,4125
2022-10-24 11:35:00-04:00,1666625700,376.54,377.34,376.36,377.09,7000
2022-10-24 11:40:00-04:00,1666626000,377.12,377.34,376.69,376.79,4581
2022-10-24 11:45:00-04:00,1666626300,376.78,376.95,376.2,376.92,5183
2022-10-24 11:50:00-04:00,1666626600,376.92,378.1,376.81,378.02,7573
2022-10-24 11:55:00-04:00,1666626900,378.03,378.2,377.75,378.08,6855
2022-10-24 12:00:00-04:00,1666627200,378.09,378.37,377.45,377.63,5648
2022-10-24 12:05:00-04:00,1666627500,377.62,377.93,377.44,377.59,3669
2022-10-24 12:10:00-04:00,1666627800,377.62,378.02,377.6,377.9,3153
2022-10-24 12:15:00-04:00,1666628100,377.91,378.46,377.68,378.35,5857
2022-10-24 12:20:00-04:00,1666628400,378.36,378.68,377.91,378.62,6273
2022-10-24 12:25:00-04:00,1666628700,378.62,378.67,378.02,378.09,6446
2022-10-24 12:30:00-04:00,1666629000,378.07,378.24,377.76,377.96,4977
2022-10-24 12:35:00-04:00,1666629300,377.97,378.24,377.7,377.82,3476
2022-10-24 12:40:00-04:00,1666629600,377.83,378.09,377.45,378.08,3558
2022-10-24 12:45:00-04:00,1666629900,378.08,378.23,377.92,378.12,2529
2022-10-24 12:50:00-04:00,1666630200,378.11,378.38,378.04,378.35,1702
2022-10-24 12:55:00-04:00,1666630500,378.35,378.38,377.62,377.69,4466
2022-10-24 13:00:00-04:00,1666630800,377.7,377.75,377.28,377.69,3713
2022-10-24 13:05:00-04:00,1666631100,377.71,377.78,377.33,377.77,3317
2022-10-24 13:10:00-04:00,1666631400,377.78,377.82,377.13,377.38,3366
2022-10-24 13:15:00-04:00,1666631700,377.38,377.43,377.05,377.19,2526
2022-10-24 13:20:00-04:00,1666632000,377.17,377.21,376.68,377.0,4822
2022-10-24 13:25:00-04:00,1666632300,376.99,377.27,376.81,377.03,3455
2022-10-24 13:30:00-04:00,1666632600,377.02,377.12,376.61,376.89,4938
2022-10-24 13:35:00-04:00,1666632900,376.92,377.01,376.63,376.98,4019
2022-10-24 13:40:00-04:00,1666633200,376.98,377.43,376.98,377.37,5688
2022-10-24 13:45:00-04:00,1666633500,377.36,377.56,377.01,377.28,4395
2022-10-24 13:50:00-04:00,1666633800,377.25,377.5,377.11,377.35,2374
2022-10-24 13:55:00-04:00,1666634100,377.35,377.53,377.04,377.16,3050
2022-10-24 14:00:00-04:00,1666634400,377.17,377.84,377.05,377.79,6821
2022-10-24 14:05:00-04:00,1666634700,377.8,378.0,377.69,377.81,4174
2022-10-24 14:10:00-04:00,1666635000,377.82,377.91,377.6,377.81,3196
2022-10-24 14:15:00-04:00,1666635300,377.78,377.97,377.77,377.81,2685
2022-10-24 14:20:00-04:00,1666635600,377.81,377.93,377.65,377.93,3909
2022-10-24 14:25:00-04:00,1666635900,377.93,378.24,377.81,378.03,4213
2022-10-24 14:30:00-04:00,1666636200,378.01,378.31,377.98,378.24,2607
2022-10-24 14:35:00-04:00,1666636500,378.24,378.4,378.05,378.38,4288
2022-10-24 14:40:00-04:00,1666636800,378.39,379.14,378.09,378.94,7924
2022-10-24 14:45:00-04:00,1666637100,378.95,379.18,378.75,379.17,5200
2022-10-24 14:50:00-04:00,1666637400,379.16,379.17,378.85,379.09,4941
2022-10-24 14:55:00-04:00,1666637700,379.1,379.5,378.94,379.34,6627
2022-10-24 15:00:00-04:00,1666638000,379.35,379.64,379.22,379.58,8427
2022-10-24 15:05:00-04:00,1666638300,379.57,379.68,379.31,379.44,7616
2022-10-24 15:10:00-04:00,1666638600,379.44,379.73,379.42,379.72,6486
2022-10-24 15:15:00-04:00,1666638900,379.72,380.06,379.65,379.99,7070
2022-10-24 15:20:00-04:00,1666639200,379.98,380.0,379.46,379.66,7118
2022-10-24 15:25:00-04:00,1666639500,379.66,379.95,379.55,379.64,6395
2022-10-24 15:30:00-04:00,1666639800,379.64,379.75,379.3,379.49,5617
2022-10-24 15:35:00-04:00,1666640100,379.49,379.53,379.21,379.28,8740
2022-10-24 15:40:00-04:00,1666640400,379.29,379.3,378.95,378.98,7923
2022-10-24 15:45:00-04:00,1666640700,378.97,379.22,378.71,378.75,11770
2022-10-24 15:50:00-04:00,1666641000,378.75,378.97,378.18,378.2,21933
2022-10-24 15:55:00-04:00,1666641300,378.2,378.96,378.13,378.84,38944
2022-10-25 09:30:00-04:00,1666704600,378.79,380.27,378.71,379.91,19069
2022-10-25 09:35:00-04:00,1666704900,379.93,380.04,379.3,379.6,11158
2022-10-25 09:40:00-04:00,1666705200,379.61,380.12,379.15,380.01,12363
2022-10-25 09:45:00-04:00,1666705500,380.03,381.76,380.0,381.73,17752
2022-10-25 09:50:00-04:00,1666705800,381.72,382.31,381.22,382.23,13147
2022-10-25 09:55:00-04:00,1666706100,382.22,382.6,382.06,382.37,10871
2022-10-25 10:00:00-04:00,1666706400,382.4,382.76,381.88,382.03,14589
2022-10-25 10:05:00-04:00,1666706700,382.03,382.03,381.39,381.83,10402
2022-10-25 10:10:00-04:00,1666707000,381.83,382.18,381.29,381.93,15021
2022-10-25 10:15:00-04:00,1666707300,381.97,382.43,381.85,382.1,8475
2022-10-25 10:20:00-04:00,1666707600,382.1,382.35,381.77,382.29,8061
2022-10-25 10:25:00-04:00,1666707900,382.29,382.78,382.25,382.78,8408
2022-10-25 10:30:00-04:00,1666708200,382.78,382.81,382.19,382.48,8178
2022-10-25 10:35:00-04:00,1666708500,382.49,382.5,381.81,381.89,7246
2022-10-25 10:40:00-04:00,1666708800,381.9,382.27,381.8,382.03,5595
2022-10-25 10:45:00-04:00,1666709100,382.04,382.67,381.97,382.62,7239
2022-10-25 10:50:00-04:00,1666709400,382.62,382.99,382.55,382.78,6392
2022-10-25 10:55:00-04:00,1666709700,382.79,382.88,382.18,382.22,5210
2022-10-25 11:00:00-04:00,1666710000,382.23,382.54,382.03,382.51,5204
2022-10-25 11:05:00-04:00,1666710300,382.51,383.35,382.43,383.24,7571
2022-10-25 11:10:00-04:00,1666710600,383.26,383.29,382.78,382.95,7721
2022-10-25 11:15:00-04:00,1666710900,382.96,383.29,382.9,383.23,6062
2022-10-25 11:20:00-04:00,1666711200,383.23,383.41,383.02,383.38,4526
2022-10-25 11:25:00-04:00,1666711500,383.37,383.4,383.11,383.26,4053
2022-10-25 11:30:00-04:00,1666711800,383.26,383.48,383.06,383.39,4469
2022-10-25 11:35:00-04:00,1666712100,383.37,383.86,383.3,383.78,7078
2022-10-25 11:40:00-04:00,1666712400,383.79,383.84,383.39,383.75,4313
2022-10-25 11:45:00-04:00,1666712700,383.75,383.83,383.5,383.82,3686
2022-10-25 11:50:00-04:00,1666713000,383.81,383.89,383.69,383.83,3395
2022-10-25 11:55:00-04:00,1666713300,383.83,383.86,383.4,383.49,5585
2022-10-25 12:00:00-04:00,1666713600,383.5,383.6,383.23,383.33,4665
2022-10-25 12:05:00-04:00,1666713900,383.33,383.93,383.23,383.66,5764
2022-10-25 12:10:00-04:00,1666714200,383.66,383.84,383.54,383.79,3751
2022-10-25 12:15:00-04:00,1666714500,383.8,384.17,383.7,384.15,4626
2022-10-25 12:20:00-04:00,1666714800,384.17,384.21,383.87,383.92,3750
2022-10-25 12:25:00-04:00,1666715100,383.93,383.93,383.62,383.69,4277
2022-10-25 12:30:00-04:00,1666715400,383.67,383.86,383.55,383.59,4365
2022-10-25 12:35:00-04:00,1666715700,383.59,383.71,383.44,383.6,3400
2022-10-25 12:40:00-04:00,1666716000,383.59,383.69,383.44,383.65,2617
2022-10-25 12:45:00-04:00,1666716300,383.66,383.73,383.11,383.16,4333
2022-10-25 12:50:00-04:00,1666716600,383.15,383.35,383.05,383.06,4224
2022-10-25 12:55:00-04:00,1666716900,383.06,383.23,382.95,383.08,5160
2022-10-25 13:00:00-04:00,1666717200,383.09,383.48,382.56,382.63,6995
2022-10-25 13:05:00-04:00,1666717500,382.63,383.26,382.54,383.03,5181
2022-10-25 13:10:00-04:00,1666717800,383.03,383.13,382.67,382.69,3355
2022-10-25 13:15:00-04:00,1666718100,382.69,382.89,382.3,382.67,6078
2022-10-25 13:20:00-04:00,1666718400,382.67,382.74,382.42,382.54,2822
2022-10-25 13:25:00-04:00,1666718700,382.54,383.1,382.53,382.98,6719
2022-10-25 13:30:00-04:00,1666719000,382.99,383.58,382.97,383.38,7836
2022-10-25 13:35:00-04:00,1666719300,383.37,383.41,382.69,382.75,6469
2022-10-25 13:40:00-04:00,1666719600,382.75,382.92,382.48,382.64,5534
2022-10-25 13:45:00-04:00,1666719900,382.66,382.85,382.49,382.81,4354
2022-10-25 13:50:00-04:00,1666720200,382.81,382.95,382.62,382.94,3237
2022-10-25 13:55:00-04:00,1666720500,382.95,383.03,382.67,382.97,2554
2022-10-25 14:00:00-04:00,1666720800,382.97,383.49,382.88,383.42,7803
2022-10-25 14:05:00-04:00,1666721100,383.41,383.77,383.31,383.63,6089
2022-10-25 14:10:00-04:00,1666721400,383.63,383.69,383.44,383.48,3219
2022-10-25 14:15:00-04:00,1666721700,383.51,384.02,383.39,383.94,5194
2022-10-25 14:20:00-04:00,1666722000,383.95,384.04,383.77,384.0,3549
2022-10-25 14:25:00-04:00,1666722300,384.0,384.03,383.82,384.03,2979
2022-10-25 14:30:00-04:00,1666722600,384.02,384.45,383.87,384.45,5244
2022-10-25 14:35:00-04:00,1666722900,384.44,384.46,384.19,384.29,4430
2022-10-25 14:40:00-04:00,1666723200,384.28,384.42,383.74,383.79,7030
2022-10-25 14:45:00-04:00,1666723500,383.78,383.8,383.48,383.7,4081
2022-10-25 14:50:00-04:00,1666723800,383.69,383.95,383.65,383.9,3243
2022-10-25 14:55:00-04:00,1666724100,383.89,384.01,383.55,383.55,5221
2022-10-25 15:00:00-04:00,1666724400,383.55,383.96,383.52,383.95,4956
2022-10-25 15:05:00-04:00,1666724700,383.97,384.26,383.88,384.24,5672
2022-10-25 15:10:00-04:00,1666725000,384.23,384.41,384.09,384.4,9022
2022-10-25 15:15:00-04:00,1666725300,384.4,384.43,384.08,384.26,5939
2022-10-25 15:20:00-04:00,1666725600,384.28,384.45,384.15,384.41,6532
2022-10-25 15:25:00-04:00,1666725900,384.4,384.8,384.4,384.75,7476
2022-10-25 15:30:00-04:00,1666726200,384.75,385.25,384.66,385.02,13736
2022-10-25 15:35:00-04:00,1666726500,385.02,385.06,384.77,385.02,10161
2022-10-25 15:40:00-04:00,1666726800,385.03,385.11,384.72,385.06,9995
2022-10-25 15:45:00-04:00,1666727100,385.06,385.11,384.78,385.07,11848
2022-10-25 15:50:00-04:00,1666727400,385.07,385.17,384.51,384.51,20940
2022-10-25 15:55:00-04:00,1666727700,384.51,385.07,384.45,384.87,40267
2022-10-26 09:30:00-04:00,1666791000,381.61,382.93,381.35,382.69,21656
2022-10-26 09:35:00-04:00,1666791300,382.67,383.15,382.2,383.14,12176
2022-10-26 09:40:00-04:00,1666791600,383.13,383.14,381.71,381.73,10420
2022-10-26 09:45:00-04:00,1666791900,381.71,383.03,381.6,382.56,10601
2022-10-26 09:50:00-04:00,1666792200,382.57,382.78,381.83,381.93,9435
2022-10-26 09:55:00-04:00,1666792500,381.93,382.49,381.49,381.69,10023
2022-10-26 10:00:00-04:00,1666792800,381.72,384.07,381.72,382.86,24115
2022-10-26 10:05:00-04:00,1666793100,382.83,384.05,382.47,383.7,11752
2022-10-26 10:10:00-04:00,1666793400,383.69,384.2,383.27,383.81,8825
2022-10-26 10:15:00-04:00,1666793700,383.83,384.47,383.42,384.37,8358
2022-10-26 10:20:00-04:00,1666794000,384.36,384.43,383.52,383.58,7193
2022-10-26 10:25:00-04:00,1666794300,383.58,384.9,383.5,384.61,8184
2022-10-26 10:30:00-04:00,1666794600,384.61,384.88,384.09,384.34,7345
2022-10-26 10:35:00-04:00,1666794900,384.37,385.05,384.19,384.93,7513
2022-10-26 10:40:00-04:00,1666795200,384.94,385.58,384.91,385.51,8570
2022-10-26 10:45:00-04:00,1666795500,385.49,385.95,385.32,385.73,8253
2022-10-26 10:50:00-04:00,1666795800,385.73,385.81,385.33,385.59,6516
2022-10-26 10:55:00-04:00,1666796100,385.62,385.62,385.01,385.04,5907
2022-10-26 11:00:00-04:00,1666796400,385.03,386.43,385.03,386.18,10070
2022-10-26 11:05:00-04:00,1666796700,386.18,386.8,385.9,386.56,7080
2022-10-26 11:10:00-04:00,1666797000,386.58,387.02,386.34,386.94,7601
2022-10-26 11:15:00-04:00,1666797300,386.95,387.15,386.67,386.89,5908
2022-10-26 11:20:00-04:00,1666797600,386.88,387.11,386.58,386.83,5801
2022-10-26 11:25:00-04:00,1666797900,386.84,387.13,386.68,386.85,4955
2022-10-26 11:30:00-04:00,1666798200,386.85,387.43,386.79,387.25,6429
2022-10-26 11:35:00-04:00,1666798500,387.27,387.37,386.94,387.28,5233
2022-10-26 11:40:00-04:00,1666798800,387.27,387.58,387.16,387.24,5819
2022-10-26 11:45:00-04:00,1666799100,387.25,387.26,386.85,387.04,5569
2022-10-26 11:50:00-04:00,1666799400,387.05,387.13,386.55,386.56,5811
2022-10-26 11:55:00-04:00,1666799700,386.57,386.83,386.48,386.82,4664
2022-10-26 12:00:00-04:00,1666800000,386.81,387.24,386.76,387.0,6340
2022-10-26 12:05:00-04:00,1666800300,387.0,387.01,386.44,386.53,4783
2022-10-26 12:10:00-04:00,1666800600,386.52,386.94,386.47,386.53,4006
2022-10-26 12:15:00-04:00,1666800900,386.55,386.83,386.17,386.69,7085
2022-10-26 12:20:00-04:00,1666801200,386.68,386.87,386.58,386.7,3160
2022-10-26 12:25:00-04:00,1666801500,386.71,386.79,386.02,386.21,6050
2022-10-26 12:30:00-04:00,1666801800,386.21,386.75,386.2,386.34,4357
2022-10-26 12:35:00-04:00,1666802100,386.32,386.5,386.03,386.15,4213
2022-10-26 12:40:00-04:00,1666802400,386.15,386.26,385.64,385.71,6667
2022-10-26 12:45:00-04:00,1666802700,385.7,385.84,385.16,385.25,7410
2022-10-26 12:50:00-04:00,1666803000,385.25,385.43,384.95,385.01,6712
2022-10-26 12:55:00-04:00,1666803300,385.01,385.16,384.05,384.34,11053
2022-10-26 13:00:00-04:00,1666803600,384.33,384.45,383.66,384.23,9869
2022-10-26 13:05:00-04:00,1666803900,384.23,384.37,383.78,384.06,7375
2022-10-26 13:10:00-04:00,1666804200,384.06,384.44,383.85,383.92,7215
2022-10-26 13:15:00-04:00,1666804500,383.93,384.1,383.55,384.03,6626
2022-10-26 13:20:00-04:00,1666804800,384.01,384.18,383.48,383.64,5870
2022-10-26 13:25:00-04:00,1666805100,383.63,383.65,383.1,383.22,7462
2022-10-26 13:30:00-04:00,1666805400,383.22,383.29,382.72,382.89,8547
2022-10-26 13:35:00-04:00,1666805700,382.88,383.36,382.88,383.33,8821
